type,availability,duration,feature_1,feature_2,feature_3,feature_4,feature_5,attributes,element_uid,is_movie,avail_p,avail_r,avail_s,f1,f2,f3,f4,f5,f5_0,f5_1,f5_2,f5_3,f5_4,f5_5,attr_cluster,attr_cluster_0,attr_cluster_1,attr_cluster_2,attr_cluster_3,attr_cluster_4,attr_cluster_5,attr_cluster_6,attr_cluster_7,attr_cluster_8,attr_cluster_9,rating,bookmarks_freq,watched_time,transactions_freq
movie,"['purchase', 'rent', 'subscription']",90,7.6330863242424325,0.6204133074,14,1.140272879,1.6547073468,"9515,11726,11727,11728,270,9519,308,54,14,15,17,18,19,272,20,25",733,1,1,1,1,0.9985006260183273,0.6318025129750817,14,0.9959352825137904,4,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,5.627272727272727,8.731899681992553,3278.755351681957,7.652726565405244
movie,"['purchase', 'rent', 'subscription']",90,7.614150141820079,0.68679119,11,1.140272879,1.6547073468,"16922,17377,17378,17379,83,17380,43,14,15,131,17,18,19,55,361,25",7330,1,1,1,1,0.9951424538537548,0.750098924118596,11,0.9959352825137904,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.397849462365591,8.102855387625366,3200.249624812406,8.481341731417356
movie,[],90,7.188132121833,0.7488586387999999,0,1.1175823742,1.6547073468,"49,5120,26230,5592,882,7,26231,42,43,26232",7331,1,0,0,0,0.9195917528508888,0.860713426333432,0,0.9402578832209545,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,12.152899690950887,0.0,16.081744065917757
movie,"['purchase', 'rent']",80,7.6357655780932605,0.6687432475999999,9,1.1419293948,1.6547073468,"30047,30048,30049,136,7,30050,31,10,43,131,170,33,17,489,25",7332,1,1,1,0,0.9989757690805876,0.7179344932748066,9,1.0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.106060606060606,7.755984443783255,4283.618983957219,9.464341087943279
movie,[],80,6.957082692709745,0.7475518292000001,0,1.0964729963,1.6547073468,"10178,28118,18991,28119,14811,83,28120,43,7133,28121,22548",7333,1,0,0,0,0.8786170862461677,0.8583844745851599,0,0.8884602139967042,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,12.376043242265098,0.0,16.081744065917757
movie,[],110,7.268782975270125,0.491881681,0,1.1194091265,1.6547073468,"638,31193,31194,23448,12187,270,4144,31,42,4146,4147",7334,1,0,0,0,0.9338945011567914,0.4027378075944525,0,0.9447403228190456,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,2.0,13.762337603384989,0.0,16.081744065917757
multipart_movie,"['purchase', 'rent', 'subscription']",60,6.900567780292395,0.7582981253,8,1.0571377879,1.0,"13083,21772,18444,32694,32695,32696,32697,32698,15525,16634,3271,396,32699,9,3771,32700,32701,14,15,3274,3275,272,32702,32703,17229,32565",7335,1,1,1,1,0.8685946434152849,0.8775361590306581,8,0.7919404528165255,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.5,12.152899690950887,6957.380952380952,12.344074447634387
movie,"['purchase', 'rent', 'subscription']",80,7.604891558153503,0.6805252472,12,1.140272879,1.6804096966,"934,15444,14227,1995,7,14228,31,308,43,14,15,131,17,18,19,21,25",7336,1,1,1,1,0.9935005221666287,0.738931973371804,12,0.9959352825137904,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,6.4674556213017755,8.668587402578225,3093.5682065217393,7.177928854194834
movie,"['purchase', 'rent']",110,6.839117481859728,0.7595661572,7,1.0819607777,1.6547073468,"3363,3364,3365,713,3366,7,699,42,17,18,19,20,3353,3367,689",7337,1,1,1,0,0.8576969515205521,0.8797960024771483,7,0.8528504910425849,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,7.0,10.001137487691425,4501.205882352941,10.609473392246281
movie,[],90,7.080603785082083,0.7458019228,0,1.1175823742,1.5927161087,"8645,1993,850,1059,598,83,7,52,15304,1241,42,43,5673,3526,3527,317",7338,1,0,0,0,0.9005225096779113,0.8552658507476909,0,0.9402578832209545,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.5,10.929124259328772,0.0,16.081744065917757
movie,['purchase'],80,7.5382743560546,0.6939647754,8,1.1386044027,1.6804096966,"1413,3073,5135,10270,1373,7,2529,24913,10,43,1312,2505,8504,24574,24575,188,25",7339,1,1,0,0,0.9816865235062566,0.7628834447241315,8,0.9918412166485946,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,9.667993041162887,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",90,7.496604869142578,0.7328512145,10,1.1318073548,1.6547073468,"657,2091,28156,5720,1328,7,28570,42,43,14,15,17,18,19,20,21,28571,132,25",734,1,1,1,1,0.9742967916194962,0.832185537642667,10,0.9751627886772245,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.166666666666667,9.891136592477098,3305.098039215686,9.75202316039506
movie,"['purchase', 'rent']",80,7.213118461435586,0.7699610934000001,5,1.1157410659,1.5927161087,"2321,5723,1585,4642,289,7,5736,4447,11,1492,33,17,20,388,1397",7340,1,1,1,0,0.9240228693387038,0.8983215052253455,5,0.9357397264701928,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.333333333333334,10.073458149271051,6168.736842105263,11.527867174317215
movie,['purchase'],110,7.616432303857148,0.7029805793,5,1.140272879,1.6547073468,"20993,9075,1154,653,7,10538,42,979,980,25",7341,1,1,0,0,0.9955471760336003,0.7789511046609627,5,0.9959352825137904,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,8.934023866082688,0.0,16.081744065917757
movie,[],90,6.804314288175659,0.7561746531,0,1.1004572841,1.5927161087,"3163,1388,3170,3171,3172,7,3173,10,11,43,3174,3175",7342,1,0,0,0,0.8515248987983466,0.8737517788940279,0,0.8982367608251458,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,8.166666666666666,11.054287402282778,0.0,16.081744065917757
movie,"['purchase', 'rent']",90,7.385293265656252,0.6356729354999999,4,1.1335254517,0.0,"7567,5543,20284,22748,3928,7,22749,42,17,18,19,20,22750,22751,25",7343,1,1,1,0,0.9545566180151026,0.6589977046399438,4,0.9793786123430372,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7.962117344646453,13.069190422825043,0.0,16.081744065917757
movie,"['purchase', 'subscription']",90,7.626532790061576,0.7314842061,5,1.1419293948,1.6804096966,"6103,6104,6105,6106,2689,6107,42,43,264,265,25",7344,1,1,0,1,0.9973384120316398,0.8297493016346953,5,1.0,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,9.147217086543728,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",90,7.242077316066947,0.717517505,10,1.1318073548,1.6547073468,"14963,20209,20210,3323,2871,192,246,52,6011,308,42,54,14,15,17,18,19,20,21,13321,3327,25",7345,1,1,1,1,0.929158477845841,0.8048583206192179,10,0.9751627886772245,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.21875,9.208460711784447,4033.7521246458923,9.522128828424513
movie,"['purchase', 'rent']",80,6.9643993734692575,0.7069154837,7,1.1212215513,1.0,"2932,8729,1231,2492,1799,7,52,1681,11,43,17,18,19,20,8730,8731,8732,165",7346,1,1,1,0,0.8799146378389668,0.7859637578291556,7,0.9491876059521136,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,9.384615384615385,10.04876553668068,7629.964102564102,10.808744507354008
multipart_movie,"['purchase', 'rent', 'subscription']",50,6.770618857608438,0.7902699687000001,8,1.0862009511,1.5927161087,"6730,16271,32720,32721,32789,32790,12394,32791,32792,32793,12398,396,32794,1492,32795,32796,32797,14,15,16,3274,20,32798,12196,32726",7347,1,1,1,1,0.8455492985173441,0.9345152940032835,8,0.863254923625445,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,9.193548387096774,8.857062824946558,3918.650373134328,8.188171992412853
movie,[],60,6.741864042494293,0.7510260541,0,1.0903647208,1.6547073468,"19280,19209,11938,17097,19300,368,246,11942,85,42,43,16133,19301,19302,16134,19285,18328,19303,19304",7348,1,0,0,0,0.8404498746968507,0.8645761203725388,0,0.8734718786995477,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",110,7.499692662719694,0.7064259919,9,1.1386044027,1.6547073468,"5448,540,16032,16033,16034,367,246,247,6156,42,11,14,15,17,18,19,20,55,16035,16036,25",7349,1,1,1,1,0.9748443857548579,0.7850914021444597,9,0.9918412166485946,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.0,11.277430953596989,3108.5,11.89208932389133
movie,"['purchase', 'rent']",120,6.799520065377738,0.7505936251,8,1.1248043047,1.6547073468,"59,310,1146,9085,190,7,349,31,42,54,17,18,20,388,5158,9086,197,25",735,1,1,1,0,0.8506746838399328,0.8638054600747009,8,0.9579788776041913,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.666666666666666,8.983214110273458,7625.51497005988,10.963750253501
movie,"['purchase', 'subscription']",80,7.547705078977657,0.6985012090999999,9,1.1386044027,1.5927161087,"161,11025,4791,1232,7,10879,123,42,43,14,15,388,151,21,25",7350,1,1,0,1,0.9833589826379674,0.7709681230097338,9,0.9918412166485946,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7.962117344646453,11.277430953596989,5384.571428571428,14.135833916862442
movie,"['purchase', 'rent']",100,7.54732555691645,0.7650093766,7,1.0474065409,1.6547073468,"19426,12357,27346,27347,2302,7,212,31,42,54,17,18,19,20,13131,27348,27349,25",7351,1,1,1,0,0.9832916776029101,0.8894967234833762,7,0.7680621596885469,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,7.0,11.197388245923452,5616.272727272727,13.683848793119385
series,"['purchase', 'subscription']",40,7.235426296270556,0.8091159126999999,17,1.1194091265,1.5927161087,"2052,35162,3978,13237,759,52,35163,32,10,42,11,14,15,21,35164,33999",7352,0,1,0,1,0.9279789756078454,0.9681018962341239,17,0.9447403228190456,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,9.675,8.025765305905797,11856.875788942187,7.104345087735894
movie,"['purchase', 'rent', 'subscription']",80,7.606999467072209,0.7427187412999999,7,1.0924188052,1.0,"28850,28851,28852,11623,245,246,83,51,28853,32,10,11,14,15,19,20,21",7353,1,1,1,1,0.9938743420263221,0.849771109245435,7,0.8785121401801992,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,10.0,11.459752510390942,1286.2402597402597,11.044791463504126
movie,"['purchase', 'rent']",90,6.803359668184792,0.7458019228,5,1.1212215513,1.6547073468,"1462,30495,30496,30497,30498,30499,30500,7,51,30501,10,43,20,388,30502,30503,30504",7354,1,1,1,0,0.8513556049982778,0.8552658507476909,5,0.9491876059521136,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,10.0,12.376043242265098,4974.857142857143,14.135833916862442
movie,"['purchase', 'rent']",80,6.9643993734692575,0.7687296043999999,6,1.1138849678,1.6547073468,"2315,1154,747,5543,5290,7,2434,42,54,17,18,19,20,23987",7355,1,1,1,0,0.8799146378389668,0.8961267872958716,6,0.9311852788741053,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.235294117647058,9.418532181531305,4226.736363636363,11.38126370012534
movie,"['purchase', 'rent']",100,6.802402945226311,0.7278129857,3,1.1194091265,1.6547073468,"1932,1475,25295,7268,472,7,51,11066,123,43,19,20,1897",7356,1,1,1,0,0.8511859382546483,0.8232065771483787,3,0.9447403228190456,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.76923076923077,10.178818664928878,6798.135802469136,11.687294911245317
movie,"['purchase', 'rent']",150,6.790754795379004,0.7832336321,4,1.0398293713,1.5927161087,"4309,6828,22506,22507,7961,22508,7,6848,123,43,19,20,22509,188",7357,1,1,1,0,0.8491202371690998,0.9219753735542726,4,0.7494694883906949,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,7.962117344646453,9.850314597956842,6140.5142857142855,12.526396004428342
movie,"['purchase', 'rent']",120,7.235127301430474,0.7553217061,5,1.0571377879,1.6547073468,"12357,12358,12359,7414,1555,7,2336,10,308,54,239,17,18,20,12360,12361,25",7358,1,1,1,0,0.9279259513959466,0.8722316856785866,5,0.7919404528165255,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,9.2,9.719286335550438,4216.232628398791,9.586478509980747
movie,[],110,7.268202188958693,0.7531803573,0,1.0903647208,1.6547073468,"10485,22958,22959,22960,22961,2689,83,51,5627,42,19689,22962,22963",7359,1,0,0,0,0.9337915036052726,0.8684154464717264,0,0.8734718786995477,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.069190422825043,0.0,16.081744065917757
movie,[],90,7.41614694251972,0.6725345178000001,1,1.1352308688,1.6547073468,"10462,10463,10464,10465,10466,270,10467,42,10468,25",736,1,0,0,0,0.9600282572561414,0.7246911664431577,1,0.9835633226293208,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",90,6.839117481859728,0.7740355684,22,1.1082255103,1.6804096966,"13593,6540,807,184,4249,7,12227,123,42,43,14,15,17,18,19,20,21,44,1977,1978,3690,689",7360,1,1,1,1,0.8576969515205521,0.9055828963832786,22,0.91729824208115,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,8.377777777777778,8.510064175338359,3901.886092715232,8.356414028000621
movie,[],130,7.268202188958693,0.7296533269,0,1.1265750641,1.6804096966,"15264,15265,15266,15267,15135,577,14959,308,42,54,15268,15269,15270",7361,1,0,0,0,0.9337915036052726,0.8264863708192836,0,0.9623239232095826,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,12.376043242265098,0.0,16.081744065917757
series,"['purchase', 'subscription']",50,7.55875459711977,0.6980000053000001,9,1.1283323575,1.6547073468,"33425,35705,7985,32895,270,35706,123,14,15,328,32811",7362,0,1,0,1,0.985318521441997,0.7700748945958544,9,0.966635926277335,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,7.962117344646453,11.682896061705152,7129.0,13.137305086751315
series,"['purchase', 'subscription']",30,7.63206303727193,0.7703706452,11,1.1157410659,1.5927161087,"35332,35333,52,35334,35335,33347,1134,14,15,1135",7363,0,1,0,1,0.9983191547088488,0.8990513945532306,11,0.9357397264701928,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,7.666666666666667,9.444849489848679,1874.0689013035383,9.102598790848946
movie,"['purchase', 'rent', 'subscription']",90,7.232119007552262,0.7054449851000001,13,1.1335254517,1.6547073468,"14541,6330,11848,14590,4377,7,9036,9037,43,14,15,17,18,19,20,21,14275,14276,25",7364,1,1,1,1,0.9273924558613482,0.7833430850966459,13,0.9793786123430372,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.029411764705882,10.206989541895574,3674.421921921922,8.88730721481742
multipart_movie,[],160,6.699086224473593,0.779263633,0,1.0183177601,1.5927161087,"33077,12940,32983,19456,396,21598,42,21425,33078,644",7365,1,0,0,0,0.8328635896403291,0.9149001758019875,0,0.6966848290465522,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,12.376043242265098,3859.535714285714,12.056392375182606
movie,"['purchase', 'rent']",90,6.718103916230942,0.7422760996,8,1.1157410659,1.6547073468,"621,9338,9339,9336,8684,8502,7,51,9340,42,43,9341,9342,17,18,19,20,7327,171",7366,1,1,1,0,0.836236216797668,0.8489822482200238,8,0.9357397264701928,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.6,11.565113026048769,6565.705882352941,11.86223636074165
movie,"['purchase', 'rent', 'subscription']",90,7.253573385940775,0.6959881059999999,8,1.1318073548,1.6547073468,"310,892,12052,5894,1059,52,12053,42,54,14,15,17,18,19,20,21,12054,71,25",7367,1,1,1,1,0.93119720883138,0.7664893558975747,8,0.9751627886772245,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,6.814814814814815,9.557644983994022,3431.9013224821974,9.191134945770589
movie,"['purchase', 'rent', 'subscription']",90,7.556819688179001,0.6826261691,8,1.1386044027,1.6804096966,"1126,1022,2473,2335,7,2060,42,54,14,15,17,18,19,20,21,25",7368,1,1,1,1,0.9849753816685756,0.7426761651285747,8,0.9918412166485946,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,7.55,9.91219000167493,2661.9736147757258,10.14420786083533
series,"['purchase', 'subscription']",20,7.555965022905272,0.7941197925,13,1.1335254517,1.6547073468,"2659,4348,4000,12412,7,27784,8631,8632,43,14,15,21,13919,33915,25",7369,0,1,0,1,0.9848238139941494,0.9413763194116906,13,0.9793786123430372,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,9.333333333333334,9.773353556820714,10576.977227722773,9.16403845608245
movie,"['purchase', 'rent']",80,7.333762664175945,0.6698305927,4,1.1300763881,1.0,"25401,25402,25403,25404,421,7,15984,11,43,17,18,19,20,25405,25406,21102,24,25",737,1,1,1,0,0.9454181006700977,0.7198723228343848,4,0.9709153854145831,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,8.865671641791044,9.978147969466727,7310.107325383305,9.706719246089659
movie,"['purchase', 'rent', 'subscription']",80,7.306786909845758,0.6893698054,9,1.1335254517,1.6547073468,"9374,28646,13651,22922,28647,83,14421,43,14,15,17,18,19,20,21,28648,22882,28649,361,25",7370,1,1,1,1,0.9406341782674996,0.7546944450299455,9,0.9793786123430372,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.5,11.682896061705152,3470.756097560976,12.368171999213448
movie,"['purchase', 'rent', 'subscription']",110,6.935068878840541,0.7492931785,13,1.1265750641,1.6804096966,"2861,400,5617,1779,417,7,9106,32,10,42,54,14,15,17,18,19,20,21,1272,12859,25",7371,1,1,1,1,0.8747131221142856,0.8614878482492252,13,0.9623239232095826,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,8.583333333333334,8.842356677556863,3753.5022421524664,10.674572294457636
multipart_movie,"['purchase', 'subscription']",0,7.619992665659895,0.7902699687000001,11,1.1230198714,1.0,"17761,270,32808,1134,138,14,15,1135,19,328",7372,1,1,0,1,0.9961785761561339,0.9345152940032835,11,0.9536002793212859,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,7.962117344646453,9.635203218339896,5692.742808798646,9.006780867951711
movie,[],80,7.419841620064118,0.6778815437000001,0,1.1248043047,1.5927161087,"30521,1649,7,8044,11,30522,30523",7373,1,0,0,0,0.9606834771420685,0.7342204546561175,0,0.9579788776041913,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",100,7.447848210848328,0.7484235681999999,10,1.1300763881,1.6547073468,"536,803,605,1139,3648,3649,7,51,3650,42,54,14,15,17,18,19,20,21,3651,25",7374,1,1,1,1,0.9656502096913433,0.8599380582656646,10,0.9709153854145831,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.1,9.603454520025316,4230.6122448979595,10.398164298579074
movie,"['purchase', 'rent', 'subscription']",110,7.639683332577651,0.6929487826,10,1.140272879,1.5927161087,"31579,31580,31581,31582,2664,83,31583,1134,14,15,1135,17,18,19,20,25",7375,1,1,1,1,0.9996705497794458,0.7610727768136785,10,0.9959352825137904,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,7.5,10.989748881145207,1666.378640776699,11.44701507768812
movie,"['purchase', 'rent', 'subscription']",120,7.483001185909821,0.7184658551,9,1.1230198714,1.6547073468,"17710,10154,12507,12964,13388,270,1163,13389,42,43,14,15,19,272,20,17711,17712",7376,1,1,1,1,0.9718842931892961,0.8065484380038541,9,0.9536002793212859,4,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,7.962117344646453,12.152899690950887,1675.7272727272727,12.585236504451276
movie,"['purchase', 'rent']",80,6.817463214357751,0.7553217061,4,1.0882922139,1.6547073468,"8896,22116,3198,22117,22118,7,671,31,19,20,22119,22120,350",7377,1,1,1,0,0.8538567499029597,0.8722316856785866,4,0.8683864125441865,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.8,10.871965845488823,4844.791666666667,12.90369023556981
movie,[],90,6.68299664582081,0.7691405740999999,0,1.0319953002,1.5927161087,"21582,21614,21615,21616,21617,21342,396,21350,21343,42,21618,21619,21382,21620,21621,644",7378,1,0,0,0,0.8300102386339672,0.8968592035570484,0,0.7302464385481384,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,9.25,11.970578134156934,2663.801261829653,10.322842292040475
series,[],20,7.634745353121816,0.511041106,0,1.1352308688,1.6547073468,"34531,35652,35653,35654,270,35655,43,25",7379,0,0,0,0,0.998794840790804,0.4368830850316892,0,0.9835633226293208,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,10.0,10.929124259328772,12458.41055718475,10.24986158863424
series,['subscription'],40,7.639978889774956,0.6929487826,13,1.1419293948,1.6804096966,"34988,34989,34990,275,7,25909,34991,5627,32,42,15,202,25",738,0,0,0,1,0.9997229643544057,0.7610727768136785,13,1.0,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.111111111111111,7.20413980057272,6231.883730484798,7.591305611810338
movie,[],130,7.187016129381364,0.7625074559999999,0,1.0964729963,1.6547073468,"22049,28418,3211,51,28419,42,28420",7380,1,0,0,0,0.919393841006602,0.8850378854434591,0,0.8884602139967042,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.277430953596989,0.0,16.081744065917757
movie,"['purchase', 'rent']",100,7.23240161655245,0.7151355214,5,1.1335254517,1.6547073468,"475,1469,14427,203,3484,192,336,14428,308,54,17,18,19,20,14429,14430,14431,25",7381,1,1,1,0,0.9274425741828094,0.8006132302330009,5,0.9793786123430372,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.210526315789474,9.208460711784447,4592.935227272727,9.301822158445503
movie,[],80,7.267531530550707,0.7122559485,0,1.0964729963,1.5927161087,"3471,8215,20448,24610,21005,1581,20533,31,32,24611,24612",7382,1,0,0,0,0.9336725679957922,0.7954813530722171,0,0.8884602139967042,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,['purchase'],70,7.626926692450726,0.6929487826,7,1.140272879,1.4496666915,"4348,11059,11060,11061,7,11062,11,1492,170,33,25",7383,1,1,0,0,0.997408267296513,0.7610727768136785,7,0.9959352825137904,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.666666666666666,9.619202876993455,6504.984,11.253430328615455
movie,"['purchase', 'rent', 'subscription']",10,7.614740471966288,0.6929487826,13,1.1352308688,1.6547073468,"29556,29557,29558,29559,270,29524,42,6477,14,15,6478,272,55,6479,6480,6481,25",7384,1,1,1,1,0.995247143923838,0.7610727768136785,13,0.9835633226293208,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,5.5,12.152899690950887,628.140243902439,10.981877638093557
movie,"['purchase', 'rent']",90,6.5731093672865395,0.6980000053000001,11,1.1283323575,1.6804096966,"14716,8876,409,14717,3201,83,7,51,1674,31,32,10,308,33,19,20,34,35,36,3202",7385,1,1,1,0,0.8105226570410262,0.7700748945958544,11,0.966635926277335,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,8.142857142857142,9.651463739211676,4090.4396984924624,10.095292060633318
movie,"['purchase', 'rent', 'subscription']",90,6.935068878840541,0.656558054,8,1.1265750641,1.6804096966,"4143,1612,24002,24344,24345,192,7,24346,31,54,14,15,19,20,21,24347",7386,1,1,1,1,0.8747131221142856,0.6962184545054573,8,0.9623239232095826,5,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3.0,13.762337603384989,4490.392857142857,12.749539555742551
movie,"['purchase', 'rent']",100,6.800483153201388,0.6985012090999999,4,1.1283323575,1.6547073468,"21089,21090,6852,13898,39,7,1721,31,43,20,388,21091,21092,197,25",7387,1,1,1,0,0.8508454793386919,0.7709681230097338,4,0.966635926277335,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.25,10.361140221722833,4975.961538461538,12.823647527896274
movie,"['purchase', 'rent', 'subscription']",90,7.0739921514452035,0.7724113684,16,1.1300763881,1.6547073468,"1740,1771,1554,1772,342,1773,42,11,43,14,15,17,18,19,20,21,1774,1775",7388,1,1,1,1,0.8993499922429551,0.9026883022285188,16,0.9709153854145831,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.685714285714285,9.167217753250398,2269.80694980695,9.138621643098327
movie,"['purchase', 'rent']",110,7.176957432136336,0.7360206399,10,1.1283323575,1.5927161087,"7020,2,3,4285,7,2830,32,10,11,17,18,19,20,2035,4282,23,165,25",7389,1,1,1,0,0.917610015927887,0.8378339800985144,10,0.966635926277335,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,9.285714285714286,8.552851450543567,7161.483535528596,9.723901799409656
movie,"['purchase', 'rent', 'subscription']",130,7.167600181677755,0.7736302124,25,1.1283323575,1.6804096966,"10692,762,10974,1319,336,2374,85,42,14,15,17,18,19,20,21,55,9094",739,1,1,1,1,0.9159505865177728,0.9048604846678512,25,0.966635926277335,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,8.277777777777779,8.273399877228302,3061.8983146067417,8.597375422631625
movie,[],140,6.957082692709745,0.7699610934000001,0,1.1212215513,1.6804096966,"568,10720,6637,10978,10979,367,51,571,52,5462,42,54,10980,10981",7390,1,0,0,0,0.8786170862461677,0.8983215052253455,0,0.9491876059521136,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,8.148148148148149,9.444849489848679,5139.168914123492,8.831108554019076
movie,"['purchase', 'rent', 'subscription']",100,7.480965159105896,0.6826261691,15,1.1369237919,1.4496666915,"30121,30122,30123,30124,6713,270,18619,42,138,14,15,17,18,19,272,20,30125,25",7391,1,1,1,1,0.9715232210161009,0.7426761651285747,15,0.9877173754475184,2,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,8.38888888888889,9.513842361335628,3479.0503875968993,10.528784480996139
movie,[],80,7.046490612896063,0.7328512145,0,1.1230198714,1.6547073468,"792,2621,24909,3551,192,7,25645,42,25646",7392,1,0,0,0,0.8944728264458182,0.832185537642667,0,0.9536002793212859,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.5,10.671295150026673,3409.25,12.297554431999494
movie,[],100,7.467337464761443,0.7127374973,0,1.1318073548,1.6547073468,"309,415,4727,7059,462,7,7060,42,5775,25",7393,1,0,0,0,0.9691064644178531,0.7963395530117023,0,0.9751627886772245,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.197388245923452,0.0,16.081744065917757
